step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
94,PAYMENT,28188.08,C856324586,139274.93,111086.85,M1393024730,0,0,0,0
94,PAYMENT,14209.25,C159944160,111086.85,96877.61,M215060088,0,0,0,0
94,PAYMENT,21783.08,C1827959585,96877.61,75094.53,M32014699,0,0,0,0
94,PAYMENT,6118.4,C1279458107,75094.53,68976.13,M1289752197,0,0,0,0
94,PAYMENT,13324.26,C54657347,68976.13,55651.87,M1180973977,0,0,0,0
94,PAYMENT,26577.06,C488938317,55651.87,29074.81,M1367091786,0,0,0,0
94,PAYMENT,13615.89,C1109877055,29074.81,15458.92,M628634129,0,0,0,0
94,PAYMENT,16805.59,C482294528,15458.92,0,M748776615,0,0,0,0
94,PAYMENT,9452.11,C1433853589,0,0,M830117520,0,0,0,0
94,PAYMENT,1647.67,C1425591428,0,0,M1931167464,0,0,0,0
94,PAYMENT,2433.91,C284863592,0,0,M1976657649,0,0,0,0
94,PAYMENT,6113.25,C1734285347,0,0,M1314536998,0,0,0,0
94,CASH_OUT,25506.12,C193348201,11030,0,C1620062133,36455.84,61961.96,0,0
94,PAYMENT,8786.58,C1973308166,33396,24609.42,M1788857238,0,0,0,0
94,PAYMENT,18062.55,C1974166509,24609.42,6546.87,M1275585083,0,0,0,0
94,PAYMENT,3859.19,C1271285446,161329,157469.81,M1603397459,0,0,0,0
94,PAYMENT,12920.45,C1904956231,40302,27381.55,M40788343,0,0,0,0
94,PAYMENT,2667.49,C2070407050,27381.55,24714.06,M723266762,0,0,0,0
94,CASH_OUT,114489.74,C10900357,25294,0,C1645027065,1099424.7,1213914.45,0,0
94,PAYMENT,7016.53,C1907556159,62361,55344.47,M892144948,0,0,0,0
94,PAYMENT,5259.14,C2140998951,29741,24481.86,M1293243178,0,0,0,0
94,CASH_IN,164291.69,C725096112,496,164787.69,C473099311,0,0,0,0
94,PAYMENT,3588.68,C1981938254,2510,0,M1640117656,0,0,0,0
94,TRANSFER,76807.81,C111785609,533,0,C735748417,0,76807.81,0,0
94,PAYMENT,3555.39,C1842331002,5577,2021.61,M340117767,0,0,0,0
94,PAYMENT,12982.62,C1683706082,117294,104311.38,M797818654,0,0,0,0
94,CASH_OUT,35093.95,C1069147128,104311.38,69217.42,C864316888,621548.06,656642.01,0,0
94,CASH_OUT,194690.26,C93194489,69217.42,0,C141534190,1269210.01,1463900.27,0,0
94,CASH_OUT,8140.53,C1005356266,17692,9551.47,C1663827373,348675.38,356815.91,0,0
94,PAYMENT,1592.88,C2036054470,137206,135613.12,M160244534,0,0,0,0
94,PAYMENT,1190.4,C2091989822,84311,83120.6,M589638550,0,0,0,0
94,CASH_OUT,284992.76,C127153085,2029,0,C22459792,6190659.31,6475652.07,0,0
94,PAYMENT,15349.75,C1742746858,126543,111193.25,M310217699,0,0,0,0
94,PAYMENT,3040.62,C403598241,40034,36993.38,M1050786502,0,0,0,0
94,PAYMENT,517.48,C1476431516,20396,19878.52,M651965676,0,0,0,0
94,PAYMENT,8686.25,C1306792181,5090,0,M2116088837,0,0,0,0
94,CASH_OUT,67970.21,C571007283,0,0,C25129174,451923.62,519893.82,0,0
94,PAYMENT,7082.13,C1697958602,43655,36572.87,M146414881,0,0,0,0
94,CASH_IN,229159.9,C1900237039,30253,259412.9,C811449258,62548.14,0,0,0
94,CASH_OUT,27241.73,C338114189,259412.9,232171.17,C1100190024,335525.81,362767.54,0,0
94,CASH_OUT,46453.21,C1468456025,232171.17,185717.95,C1399974890,150351,196804.21,0,0
94,PAYMENT,5175.34,C260935837,51751,46575.66,M1688370603,0,0,0,0
94,CASH_IN,397113.73,C1235004652,46575.66,443689.39,C1258274990,488318,91204.27,0,0
94,CASH_IN,441260.04,C681170322,443689.39,884949.43,C1020754669,1110407.23,669147.19,0,0
94,CASH_IN,111122.1,C1274257764,884949.43,996071.54,C788852613,312282.87,201160.76,0,0
94,CASH_IN,440803.41,C1011597972,996071.54,1436874.95,C715462107,1077588.78,636785.37,0,0
94,CASH_IN,250420.89,C270328381,1436874.95,1687295.84,C576583413,679381.34,428960.45,0,0
94,CASH_IN,50804.95,C1993314537,1687295.84,1738100.79,C2044148443,100447.36,49642.4,0,0
94,CASH_IN,428115.83,C551679957,1738100.79,2166216.62,C935833156,690389.02,262273.19,0,0
94,CASH_IN,809103.99,C1113378367,2166216.62,2975320.61,C1826078823,1829785.45,1020681.46,0,0
94,CASH_IN,382761.84,C900124995,2975320.61,3358082.46,C834165401,2113037.44,1730275.6,0,0
94,CASH_IN,20971.24,C1063536582,3358082.46,3379053.7,C468498928,152082.01,131110.77,0,0
94,CASH_IN,15724.63,C269766816,3379053.7,3394778.34,C1406749291,6136812.98,6121088.34,0,0
94,CASH_IN,69027.88,C874338731,3394778.34,3463806.22,C76155112,197872.76,128844.88,0,0
94,CASH_IN,21961.49,C926067362,3463806.22,3485767.71,C497307560,1029164.37,1007202.89,0,0
94,CASH_IN,321741.77,C720736757,3485767.71,3807509.47,C1707051493,2868325.55,2546583.79,0,0
94,CASH_IN,57249.73,C408311131,3807509.47,3864759.2,C2133018626,7969136.69,7911886.97,0,0
94,CASH_IN,21073.95,C1188595707,3864759.2,3885833.15,C761634928,151532.12,130458.17,0,0
94,CASH_IN,12759.9,C1688031800,3885833.15,3898593.05,C2060664104,3185651.49,3172891.59,0,0
94,CASH_IN,157257.61,C1650531687,3898593.05,4055850.66,C979719862,6893628.23,6736370.62,0,0
94,CASH_IN,252321.54,C1211592957,4055850.66,4308172.2,C1405220014,758983.85,506662.31,0,0
94,CASH_IN,94464.99,C1246937439,4308172.2,4402637.19,C2084559387,126557.41,32092.42,0,0
94,PAYMENT,7147.09,C1154500287,24725,17577.91,M783343975,0,0,0,0
94,PAYMENT,6806.7,C1576262868,20365,13558.3,M33011212,0,0,0,0
94,PAYMENT,35023.05,C1205136691,13558.3,0,M1850120055,0,0,0,0
94,CASH_OUT,16819.94,C764470039,10709,0,C274258597,0,16819.94,0,0
94,CASH_OUT,234609.25,C292255615,16282,0,C469552399,2.35E+07,2.38E+07,0,0
94,CASH_OUT,258189.83,C1907797268,0,0,C2025946876,403293.65,661483.48,0,0
94,PAYMENT,6489.38,C730947962,146,0,M28555076,0,0,0,0
94,PAYMENT,9707.03,C1269430402,0,0,M255009518,0,0,0,0
94,PAYMENT,2468.81,C789121219,36932,34463.19,M857506801,0,0,0,0
94,PAYMENT,3872.7,C930418936,34463.19,30590.48,M566718634,0,0,0,0
94,CASH_OUT,59728.02,C1181690689,2395,0,C1506065908,1535068.38,1594796.4,0,0
94,PAYMENT,7514.47,C289094518,20768,13253.53,M248908665,0,0,0,0
94,CASH_OUT,254997.2,C344881193,56458,0,C5690211,3057206.65,3312203.85,0,0
94,PAYMENT,1101.17,C721714394,19922,18820.83,M1672221255,0,0,0,0
94,PAYMENT,872.46,C1562333320,18820.83,17948.38,M985080882,0,0,0,0
94,PAYMENT,20644.32,C844987666,17948.38,0,M828407604,0,0,0,0
94,PAYMENT,426.3,C375186048,405854,405427.7,M365544141,0,0,0,0
94,PAYMENT,1600.15,C1277532299,49389,47788.85,M2114901988,0,0,0,0
94,PAYMENT,4411.09,C263676487,22265,17853.91,M1412634326,0,0,0,0
94,PAYMENT,11355.79,C884096283,17073,5717.21,M1015774622,0,0,0,0
94,PAYMENT,7119.87,C144348434,727,0,M1154725745,0,0,0,0
94,CASH_OUT,82658.4,C1630277653,46710,0,C1294702495,424190.24,506848.63,0,0
94,CASH_OUT,22300.66,C111998499,0,0,C1776438766,94952.33,117252.99,0,0
94,PAYMENT,4273.65,C1514328545,31442,27168.35,M57904615,0,0,0,0
94,CASH_OUT,348664.08,C48142628,27168.35,0,C1861827552,1.17E+07,1.20E+07,0,0
94,PAYMENT,16397.74,C1663199922,809821,793423.26,M799236846,0,0,0,0
94,CASH_OUT,17392.39,C807460424,21343,3950.61,C2083278843,422110.45,439502.85,0,0
94,PAYMENT,16127.94,C1187083985,69,0,M910615361,0,0,0,0
94,PAYMENT,3655.6,C38159221,41951,38295.4,M883040235,0,0,0,0
94,PAYMENT,6889.48,C2031648848,38295.4,31405.92,M2017802457,0,0,0,0
94,PAYMENT,8711.08,C1219002703,31405.92,22694.84,M1817281270,0,0,0,0
94,PAYMENT,43254.29,C1375114540,22694.84,0,M2423867,0,0,0,0
94,PAYMENT,32459.5,C202028937,0,0,M1823261388,0,0,0,0
94,PAYMENT,7007.21,C160855424,0,0,M787776941,0,0,0,0
94,PAYMENT,32024.77,C1998309637,0,0,M2100027272,0,0,0,0
94,PAYMENT,8946.57,C1194037208,0,0,M1299751805,0,0,0,0
94,PAYMENT,12176.86,C1686247478,0,0,M1207323825,0,0,0,0
94,PAYMENT,4842.59,C1547198168,0,0,M1423142249,0,0,0,0
94,PAYMENT,11621.42,C543460461,0,0,M1426247444,0,0,0,0
94,PAYMENT,16768.57,C1272092146,0,0,M77922756,0,0,0,0
94,PAYMENT,15626.84,C2552537,0,0,M1126164390,0,0,0,0
94,PAYMENT,19740.91,C482187058,0,0,M817499712,0,0,0,0
94,CASH_IN,154439.85,C121471668,370165,524604.85,C2101446901,879802.23,725362.37,0,0
94,CASH_OUT,118769.31,C1000568610,106973,0,C1632028921,41419.18,160188.49,0,0
94,PAYMENT,8526.21,C1272406883,45033,36506.79,M738180183,0,0,0,0
94,PAYMENT,2699.35,C1077719998,36506.79,33807.44,M1619449596,0,0,0,0
94,PAYMENT,1776.61,C272264692,54803,53026.39,M1190229664,0,0,0,0
94,PAYMENT,11301.87,C1668648067,53026.39,41724.52,M890410791,0,0,0,0
94,CASH_IN,742.25,C1988368828,19720,20462.25,C1721032767,1510662.37,1509920.12,0,0
94,PAYMENT,3728.51,C999105978,7005,3276.49,M1960028124,0,0,0,0
94,CASH_OUT,19650.87,C1431940558,24159,4508.13,C1757778369,81355.08,101005.95,0,0
94,PAYMENT,2210.29,C54925088,44017,41806.71,M1370767879,0,0,0,0
94,PAYMENT,10189.92,C951116458,41806.71,31616.79,M538910639,0,0,0,0
94,TRANSFER,374452.87,C332657563,23049,0,C975874043,0,374452.87,0,0
94,PAYMENT,7415.75,C1619275676,0,0,M1595810964,0,0,0,0
94,TRANSFER,98840.17,C119847615,30546,0,C1000469224,19931.22,13415.9,0,0
94,CASH_OUT,173761.67,C199745259,491296,317534.33,C346649573,0,173761.67,0,0
94,PAYMENT,1170.08,C1256126660,10872,9701.92,M1690980239,0,0,0,0
94,PAYMENT,632.98,C1176105195,91932,91299.02,M1941728837,0,0,0,0
94,PAYMENT,2616.9,C1310306350,59774,57157.1,M2023307349,0,0,0,0
94,PAYMENT,6494.61,C1905131781,11536,5041.39,M1632671543,0,0,0,0
94,PAYMENT,905.09,C1649136627,23568,22662.91,M1403065471,0,0,0,0
94,CASH_OUT,251957.5,C1386651943,406,0,C2119708209,0,251957.5,0,0
94,PAYMENT,9486.52,C925527403,60667,51180.48,M197325878,0,0,0,0
94,PAYMENT,17159.86,C1343953885,51180.48,34020.62,M936589152,0,0,0,0
94,PAYMENT,10499.14,C1408652740,9935,0,M1334405320,0,0,0,0
94,PAYMENT,4038.46,C1195656983,0,0,M1761738920,0,0,0,0
94,PAYMENT,1475.34,C138096697,0,0,M208717534,0,0,0,0
94,PAYMENT,4763.99,C1776895160,333417,328653.01,M269950573,0,0,0,0
94,PAYMENT,5497.04,C1107058350,30618,25120.96,M1261446777,0,0,0,0
94,CASH_OUT,244536.52,C1751086883,7623,0,C222981993,0,244536.52,0,0
94,TRANSFER,22413.58,C1075046451,10225,0,C784570144,0,22413.58,0,0
94,CASH_IN,150230.25,C1673123761,307,150537.25,C822440453,698,0,0,0
94,PAYMENT,987.16,C703608401,13529,12541.84,M981842467,0,0,0,0
94,PAYMENT,5481.6,C1703448368,20848,15366.4,M1210173551,0,0,0,0
94,TRANSFER,483660.99,C1623932292,15366.4,0,C871311644,488674.24,972335.23,0,0
94,CASH_OUT,28155.86,C1997068060,103659,75503.14,C678463394,1658598.57,1686754.43,0,0
94,PAYMENT,5134.79,C1448617922,75503.14,70368.35,M276623318,0,0,0,0
94,PAYMENT,1556.5,C702728000,70368.35,68811.85,M409158999,0,0,0,0
94,CASH_IN,34182.36,C252843950,693,34875.36,C531423175,191257.84,157075.48,0,0
94,PAYMENT,13664.05,C2020035525,804,0,M1199594318,0,0,0,0
94,CASH_OUT,338616.87,C1170990868,0,0,C667918429,845009.15,1183626.02,0,0
94,PAYMENT,5348.44,C1526409060,8591,3242.56,M411068061,0,0,0,0
94,CASH_IN,36888.11,C1570702568,3242.56,40130.67,C765401700,406785.18,369897.07,0,0
94,CASH_IN,65676.15,C1198959368,40130.67,105806.83,C758326792,1.44E+07,1.43E+07,0,0
94,CASH_IN,296374.11,C1152742533,105806.83,402180.94,C1623621614,326910.99,30536.88,0,0
94,CASH_IN,501024.33,C1603950080,402180.94,903205.27,C185849339,1088037.6,587013.27,0,0
94,CASH_IN,4874.35,C2047320415,903205.27,908079.63,C606052807,19015.93,14141.57,0,0
94,CASH_IN,154375.88,C140209148,908079.63,1062455.51,C840721113,4074967.21,3920591.33,0,0
94,CASH_IN,198779.87,C1730488110,1062455.51,1261235.37,C269067540,1608647.26,1409867.4,0,0
94,CASH_IN,10494.36,C1786927004,1261235.37,1271729.73,C1950346292,148608.49,138114.14,0,0
94,CASH_IN,16554,C768089802,1271729.73,1288283.73,C392356107,234304.23,217750.23,0,0
94,CASH_IN,53223.43,C2115994628,1288283.73,1341507.17,C95780213,3480823.79,3427600.36,0,0
94,CASH_IN,75330.03,C810401982,1341507.17,1416837.2,C1900443308,169338.47,94008.44,0,0
94,CASH_IN,91193.34,C1217089436,1416837.2,1508030.54,C2035453025,297299.13,206105.79,0,0
94,CASH_IN,150214.87,C626533897,1508030.54,1658245.4,C1751252700,860570.28,710355.41,0,0
94,CASH_IN,9028.47,C669366530,1658245.4,1667273.88,C2120199856,317303.56,308275.08,0,0
94,CASH_IN,33050.67,C2046023024,1667273.88,1700324.54,C45220518,2017118.09,1984067.43,0,0
94,CASH_IN,244172.38,C1805030013,1700324.54,1944496.92,C1256255436,618483.08,374310.7,0,0
94,CASH_IN,18618.07,C253401448,1944496.92,1963114.99,C1252073050,151521.82,132903.76,0,0
94,CASH_IN,438527.32,C96275488,1963114.99,2401642.31,C1668323738,1865319.2,1426791.87,0,0
94,CASH_IN,430041.64,C1652687282,2401642.31,2831683.95,C1358656343,492878.43,62836.8,0,0
94,CASH_IN,361448.14,C1029206757,2831683.95,3193132.09,C406287897,1039509.84,678061.7,0,0
94,CASH_IN,313105.95,C1725066751,3193132.09,3506238.04,C586793479,953464.61,640358.66,0,0
94,CASH_IN,242551.39,C199467273,3506238.04,3748789.43,C2132870212,1405257.84,1162706.45,0,0
94,CASH_IN,174557.76,C2032057942,3748789.43,3923347.2,C1018291880,405084.65,230526.89,0,0
94,CASH_IN,10411.82,C128918730,3923347.2,3933759.02,C1679986174,85681.94,75270.12,0,0
94,CASH_IN,65966.37,C1919355989,3933759.02,3999725.39,C1793711894,406745.04,340778.67,0,0
94,CASH_IN,609630.8,C1687814393,3999725.39,4609356.18,C253492850,649383.83,39753.03,0,0
94,CASH_IN,383574.71,C1761275442,4609356.18,4992930.89,C740252240,2232217.68,1848642.97,0,0
94,CASH_IN,62388.3,C369954451,4992930.89,5055319.19,C539475076,350640.85,288252.55,0,0
94,CASH_IN,40286.09,C1547877795,5055319.19,5095605.28,C2096098493,73557.24,33271.16,0,0
94,CASH_IN,60941.64,C1751905050,5095605.28,5156546.91,C2094864157,821621.51,760679.87,0,0
94,CASH_IN,201593.53,C1474235227,5156546.91,5358140.45,C1179991093,347500.55,145907.02,0,0
94,CASH_IN,173510.17,C693694117,5358140.45,5531650.62,C1331852924,1037473.19,863963.02,0,0
94,CASH_IN,29858.61,C1614737800,5531650.62,5561509.22,C1526527305,744318.57,714459.97,0,0
94,CASH_IN,47824.44,C1476013494,5561509.22,5609333.66,C710085750,225948.88,178124.44,0,0
94,CASH_IN,76263.92,C2026926529,5609333.66,5685597.58,C335089847,136392.45,60128.52,0,0
94,CASH_IN,144598.78,C378766776,5685597.58,5830196.36,C433684869,430590.79,285992.02,0,0
94,CASH_IN,138057.08,C28742739,5830196.36,5968253.44,C290687704,6006404.05,5868346.97,0,0
94,CASH_IN,171703.25,C128425550,5968253.44,6139956.69,C2038598006,564608.53,392905.27,0,0
94,CASH_IN,251067.62,C2088937730,6139956.69,6391024.31,C879004826,3240101.3,2989033.68,0,0
94,CASH_IN,222546.5,C1983270255,6391024.31,6613570.82,C590771061,8739936.05,8517389.55,0,0
94,CASH_IN,153928.92,C1133988854,6613570.82,6767499.74,C1015435633,439926.18,285997.25,0,0
94,CASH_IN,339708.95,C2021259300,6767499.74,7107208.69,C2027870630,2016689.41,1676980.46,0,0
94,CASH_IN,335806.04,C291148944,7107208.69,7443014.72,C1543537091,1365527.36,1029721.33,0,0
94,CASH_IN,241569.02,C1430519521,7443014.72,7684583.74,C142383989,6682970.1,6441401.08,0,0
94,CASH_IN,88174.59,C745719620,7684583.74,7772758.33,C254871157,6802408.71,6714234.12,0,0
94,CASH_IN,462737.15,C469611062,7772758.33,8235495.47,C649699940,2125751.03,1663013.88,0,0
94,CASH_IN,21350.96,C1590053837,8235495.47,8256846.43,C114059172,2028899.1,2007548.14,0,0
94,CASH_IN,77549.88,C339214850,8256846.43,8334396.31,C210726013,2428816.11,2351266.22,0,0
94,CASH_IN,115933.4,C776646438,8334396.31,8450329.72,C1093072580,1656466.58,1540533.18,0,0
94,CASH_IN,75021.97,C1481688283,8450329.72,8525351.69,C623222350,1.22E+07,1.21E+07,0,0
94,CASH_IN,119757.37,C883192895,8525351.69,8645109.06,C248772825,213864.38,94107.01,0,0
94,CASH_IN,209992.72,C1616398523,8645109.06,8855101.78,C657114894,1600050.1,1390057.38,0,0
94,CASH_IN,105337.1,C454096905,8855101.78,8960438.88,C1357542581,478302.14,372965.04,0,0
94,CASH_IN,98428.09,C1169719724,8960438.88,9058866.97,C192781544,667988.25,569560.16,0,0
94,CASH_IN,40924.23,C1386873000,9058866.97,9099791.2,C1420119812,4632912.99,4591988.76,0,0
94,CASH_IN,218581.17,C1888847830,9099791.2,9318372.37,C910110761,1240974.53,1022393.36,0,0
94,CASH_IN,165928.02,C1817831805,9318372.37,9484300.39,C1869164822,822895.09,1069911.41,0,0
94,CASH_IN,203181.02,C1835905211,9484300.39,9687481.41,C942553827,287848.38,84667.36,0,0
94,CASH_IN,114254.01,C1874871038,9687481.41,9801735.43,C308244960,4203786.09,4089532.07,0,0
94,CASH_IN,135220.97,C867681255,9801735.43,9936956.39,C413125171,1042958.25,907737.29,0,0
94,CASH_IN,82804.31,C268883693,9936956.39,1.00E+07,C1673902012,308446.2,225641.89,0,0
94,CASH_IN,275987.15,C275661886,1.00E+07,1.03E+07,C72803994,1091643.68,815656.54,0,0
94,CASH_IN,29292.93,C2102666111,1.03E+07,1.03E+07,C146625122,312464.74,283171.81,0,0
94,CASH_IN,250254.76,C1886482377,1.03E+07,1.06E+07,C1420217743,871831.5,621576.74,0,0
94,CASH_IN,339876.54,C1449553556,1.06E+07,1.09E+07,C788949534,3101076.5,2761199.96,0,0
94,CASH_IN,89742.89,C877367250,1.09E+07,1.10E+07,C2012495678,2699851.3,2610108.41,0,0
94,CASH_IN,223191.94,C1750601215,1.10E+07,1.12E+07,C890212785,1053064.71,829872.77,0,0
94,CASH_IN,272808.76,C330053658,1.12E+07,1.15E+07,C1002031672,2616985.03,2344176.27,0,0
94,CASH_IN,148809.11,C1985734197,1.15E+07,1.16E+07,C766613656,247750.81,98941.7,0,0
94,CASH_IN,173463.03,C512152115,1.16E+07,1.18E+07,C484759532,1111679.63,938216.6,0,0
94,CASH_IN,62599.65,C916001769,1.18E+07,1.19E+07,C225435112,154017.25,91417.6,0,0
94,CASH_IN,146771.2,C1149735368,1.19E+07,1.20E+07,C175391283,724145.44,577374.24,0,0
94,CASH_IN,17982.58,C1841610019,1.20E+07,1.21E+07,C581968038,97683.28,79700.71,0,0
94,CASH_IN,212910.69,C1174138338,1.21E+07,1.23E+07,C1279915476,605799.26,392888.58,0,0
94,CASH_IN,35393.65,C990099695,1.23E+07,1.23E+07,C1404226365,394624.47,359230.82,0,0
94,CASH_IN,116169.82,C1131575190,1.23E+07,1.24E+07,C635952105,126747.05,10577.23,0,0
94,CASH_IN,334721.32,C186115966,1.24E+07,1.27E+07,C950569539,424503.82,89782.5,0,0
94,CASH_IN,226725.13,C286891779,1.27E+07,1.30E+07,C2000487698,331485.58,104760.45,0,0
94,CASH_IN,169051.83,C930846991,1.30E+07,1.31E+07,C1179669545,5530918.54,5361866.71,0,0
94,CASH_IN,111133.98,C1743095473,1.31E+07,1.33E+07,C876869688,152294.64,41160.66,0,0
94,CASH_IN,425661.09,C1409130788,1.33E+07,1.37E+07,C1605958594,1014630.87,588969.79,0,0
94,CASH_IN,264332.28,C247586271,1.37E+07,1.39E+07,C1294595991,564428.81,300096.53,0,0
94,CASH_IN,342416.47,C1696173801,1.39E+07,1.43E+07,C332920895,2.68E+07,2.65E+07,0,0
94,CASH_IN,285241.39,C771906805,1.43E+07,1.46E+07,C718397654,759479.58,474238.18,0,0
94,CASH_IN,36078.3,C281558160,1.46E+07,1.46E+07,C1038054475,6558827.76,6522749.46,0,0
94,CASH_IN,64385.1,C283583603,1.46E+07,1.47E+07,C92298439,97380.58,32995.48,0,0
94,CASH_IN,87248.76,C958438976,1.47E+07,1.48E+07,C241170782,1538455.61,1451206.85,0,0
94,CASH_IN,149490.61,C91850853,1.48E+07,1.49E+07,C1689323704,1889358.95,1739868.34,0,0
94,CASH_IN,104367.88,C1417939174,1.49E+07,1.50E+07,C1050808895,922941.31,818573.44,0,0
94,CASH_IN,87418.26,C2112453305,1.50E+07,1.51E+07,C1213048572,3615489.52,3528071.26,0,0
94,CASH_IN,58950.26,C1074145754,1.51E+07,1.52E+07,C1882984246,953391.01,894440.76,0,0
94,CASH_IN,205299.5,C158706463,1.52E+07,1.54E+07,C2018751567,8689492.78,8484193.28,0,0
94,CASH_IN,226285.16,C2109882863,1.54E+07,1.56E+07,C239562427,880149.11,653863.95,0,0
94,CASH_IN,239497.94,C1263063132,1.56E+07,1.58E+07,C1290599201,6500934.34,6261436.4,0,0
94,CASH_IN,74107.56,C988899350,1.58E+07,1.59E+07,C1275053208,189697.68,115590.11,0,0
94,CASH_IN,91262.14,C519569668,1.59E+07,1.60E+07,C1334327935,1874650.96,1783388.83,0,0
94,CASH_IN,76646.28,C1910171149,1.60E+07,1.61E+07,C266634593,5298806.65,5222160.37,0,0
94,CASH_IN,18628.87,C2082280026,1.61E+07,1.61E+07,C657655460,30564,11935.13,0,0
94,CASH_IN,33090.83,C1302164503,1.61E+07,1.61E+07,C83851825,86183.92,53093.09,0,0
94,CASH_IN,459511.43,C322153601,1.61E+07,1.66E+07,C973342879,2060707.25,1601195.82,0,0
94,CASH_IN,3201.56,C897567332,1.66E+07,1.66E+07,C1084873380,3790108.08,3786906.52,0,0
94,CASH_IN,146710.94,C560238931,1.66E+07,1.67E+07,C1996054719,955361.24,808650.29,0,0
94,PAYMENT,3206.15,C134177956,12830,9623.85,M153519998,0,0,0,0
94,PAYMENT,5280.65,C1111572692,99500,94219.35,M1202368454,0,0,0,0
94,PAYMENT,3326.24,C990656979,6275,2948.76,M103568571,0,0,0,0
94,CASH_OUT,120256.12,C1310978890,67458,0,C819986075,0,120256.12,0,0
94,PAYMENT,7540.36,C1558557143,0,0,M108910905,0,0,0,0
94,TRANSFER,209195.43,C1653660865,50035,0,C218257534,837910.82,1047106.25,0,0
94,DEBIT,2352.46,C863554170,4631,2278.54,C1127669052,132532.84,134885.3,0,0
94,PAYMENT,4357.51,C1113763531,405,0,M708707247,0,0,0,0
94,CASH_IN,122600.01,C1319941373,0,122600.01,C1552654626,575528.46,452928.45,0,0
94,CASH_IN,76671.2,C997362760,122600.01,199271.2,C401825929,2579896.08,2503224.89,0,0
94,CASH_IN,17287.86,C1815181595,199271.2,216559.07,C519833522,1.26E+07,1.26E+07,0,0
94,CASH_IN,188081.06,C910703689,216559.07,404640.12,C1686431587,327320.58,139239.53,0,0
94,CASH_IN,65500.54,C493387041,404640.12,470140.66,C1334515608,1090140.3,1024639.76,0,0
94,CASH_IN,371419.12,C844608008,470140.66,841559.78,C982606700,397891.46,26472.34,0,0
94,CASH_IN,107164.77,C1439300856,841559.78,948724.55,C1334620206,4542195.49,4435030.72,0,0
94,CASH_IN,430385.36,C580139132,948724.55,1379109.91,C638442659,4326347.68,3895962.32,0,0
94,CASH_IN,333872.95,C2093729914,1379109.91,1712982.86,C909985325,1434444.04,1100571.1,0,0
94,CASH_IN,59762.41,C1929634329,1712982.86,1772745.27,C580253253,2190754.71,2130992.3,0,0
94,CASH_IN,405752.25,C1773661885,1772745.27,2178497.51,C1051501020,765459.96,359707.71,0,0
94,CASH_IN,55037.96,C1784900655,2178497.51,2233535.47,C2035653472,998722.76,943684.81,0,0
94,CASH_IN,82238.91,C1212801281,2233535.47,2315774.38,C159536288,401537.64,319298.73,0,0
94,CASH_IN,105355.49,C615960891,2315774.38,2421129.87,C1000469224,118771.39,13415.9,0,0
94,CASH_IN,99721.78,C1923219734,2421129.87,2520851.65,C510633797,204697.1,104975.32,0,0
94,CASH_IN,2720.63,C55646585,2520851.65,2523572.28,C1137735084,1.16E+07,1.16E+07,0,0
94,CASH_IN,32359.56,C68657659,2523572.28,2555931.84,C1460896929,1.18E+07,1.18E+07,0,0
94,CASH_IN,240279.05,C372934475,2555931.84,2796210.89,C377886239,1211926.04,971646.99,0,0
94,CASH_IN,289578.98,C1962053163,2796210.89,3085789.87,C1460145853,643687.89,354108.91,0,0
94,CASH_IN,457383.59,C2137250589,3085789.87,3543173.46,C886730769,3620716.87,3163333.29,0,0
94,CASH_IN,290676,C1178772851,3543173.46,3833849.45,C1078511902,1570987.08,1280311.08,0,0
94,CASH_IN,15997.13,C67133999,3833849.45,3849846.58,C1070240722,1710298.53,1694301.4,0,0
94,CASH_IN,21810.76,C1692608338,3849846.58,3871657.33,C854519561,277940.42,256129.67,0,0
94,CASH_IN,185632.23,C96056288,3871657.33,4057289.56,C13155908,3356744.07,3171111.84,0,0
94,CASH_IN,171980.1,C1443096345,4057289.56,4229269.66,C990662375,281975.18,109995.08,0,0
94,CASH_IN,70953.04,C1368782572,4229269.66,4300222.7,C224149370,3838058.12,3767105.08,0,0
94,CASH_IN,134781.02,C749834811,4300222.7,4435003.72,C1418294358,172441.51,37660.49,0,0
94,CASH_IN,52226.93,C1683952382,4435003.72,4487230.66,C2092085831,1893887.44,1841660.51,0,0
94,CASH_IN,101295.79,C766315075,4487230.66,4588526.45,C1571381927,691541.08,590245.28,0,0
94,CASH_IN,82815.59,C1399958412,4588526.45,4671342.04,C1935365522,8955204.89,8872389.3,0,0
94,CASH_IN,103270.93,C1936837523,4671342.04,4774612.97,C779894845,2941502.72,2838231.79,0,0
94,CASH_IN,129855.98,C1864757217,4774612.97,4904468.95,C1738647314,168580.92,38724.94,0,0
94,CASH_IN,15770.95,C706682708,4904468.95,4920239.9,C541076164,2779309.91,2763538.96,0,0
94,CASH_IN,63549.59,C1961688144,4920239.9,4983789.5,C617104840,1704280.39,1640730.8,0,0
94,CASH_IN,76193.1,C154967053,4983789.5,5059982.59,C250432576,297806.88,221613.78,0,0
94,CASH_IN,138343.46,C1235623980,5059982.59,5198326.05,C1424887620,797953.12,659609.66,0,0
94,CASH_IN,33057.23,C462513139,5198326.05,5231383.28,C469814874,629835.03,596777.79,0,0
94,CASH_IN,280857.84,C135008941,5231383.28,5512241.12,C360148500,1629438.58,1310370.62,0,0
